Area,Pincode,Date,Actual_Waste_kg
Rajajinagar,560088,2025-06-26,110944
Rajajinagar,560088,2025-06-27,112014
Rajajinagar,560088,2025-06-28,110207
Rajajinagar,560088,2025-06-29,113516
Rajajinagar,560088,2025-06-30,112624
Rajajinagar,560088,2025-07-01,111855
Rajajinagar,560088,2025-07-02,112900
Rajajinagar,560088,2025-07-03,108501
Rajajinagar,560088,2025-07-04,112730
Rajajinagar,560088,2025-07-05,108451
Rajajinagar,560088,2025-07-06,112730
Rajajinagar,560088,2025-07-07,110144
Rajajinagar,560088,2025-07-08,112832
Rajajinagar,560088,2025-07-09,108542
Rajajinagar,560088,2025-07-10,111617
Rajajinagar,560088,2025-07-11,113743
Rajajinagar,560088,2025-07-12,111799
Rajajinagar,560088,2025-07-13,112890
Rajajinagar,560088,2025-07-14,109330
Rajajinagar,560088,2025-07-15,111437
Rajajinagar,560088,2025-07-16,110250
Rajajinagar,560088,2025-07-17,113203
Rajajinagar,560088,2025-07-18,108919
Rajajinagar,560088,2025-07-19,111973
Rajajinagar,560088,2025-07-20,109514
Rajajinagar,560088,2025-07-21,112888
Rajajinagar,560088,2025-07-22,109902
Rajajinagar,560088,2025-07-23,108639
Rajajinagar,560088,2025-07-24,111229
Rajajinagar,560088,2025-07-25,112540
Rajajinagar,560088,2025-07-26,111795
Rajajinagar,560088,2025-07-27,109578
Rajajinagar,560088,2025-07-28,108399
Rajajinagar,560088,2025-07-29,108129
Rajajinagar,560088,2025-07-30,109640
Rajajinagar,560088,2025-07-31,110215
Rajajinagar,560088,2025-08-01,108706
Rajajinagar,560088,2025-08-02,111312
Rajajinagar,560088,2025-08-03,113057
Rajajinagar,560088,2025-08-04,110194
Rajajinagar,560088,2025-08-05,111053
Rajajinagar,560088,2025-08-06,110304
Rajajinagar,560088,2025-08-07,109109
Rajajinagar,560088,2025-08-08,108885
Rajajinagar,560088,2025-08-09,112453
Rajajinagar,560088,2025-08-10,113504
Rajajinagar,560088,2025-08-11,108713
Rajajinagar,560088,2025-08-12,113223
Rajajinagar,560088,2025-08-13,112422
Rajajinagar,560088,2025-08-14,111256
Rajajinagar,560088,2025-08-15,110406
Rajajinagar,560088,2025-08-16,110897
Rajajinagar,560088,2025-08-17,112545
Rajajinagar,560088,2025-08-18,110604
Rajajinagar,560088,2025-08-19,109888
Rajajinagar,560088,2025-08-20,112103
Rajajinagar,560088,2025-08-21,111736
Rajajinagar,560088,2025-08-22,109884
Rajajinagar,560088,2025-08-23,108630
Rajajinagar,560088,2025-08-24,113476
Rajajinagar,560088,2025-08-25,110869
Rajajinagar,560088,2025-08-26,108840
Rajajinagar,560088,2025-08-27,108978
Rajajinagar,560088,2025-08-28,108015
Rajajinagar,560088,2025-08-29,113710
Rajajinagar,560088,2025-08-30,110954
Rajajinagar,560088,2025-08-31,112821
Rajajinagar,560088,2025-09-01,113424
Rajajinagar,560088,2025-09-02,111934
Rajajinagar,560088,2025-09-03,109706
Rajajinagar,560088,2025-09-04,113491
Rajajinagar,560088,2025-09-05,110027
Rajajinagar,560088,2025-09-06,112409
Rajajinagar,560088,2025-09-07,108567
Rajajinagar,560088,2025-09-08,109662
Rajajinagar,560088,2025-09-09,113332
Rajajinagar,560088,2025-09-10,109863
Rajajinagar,560088,2025-09-11,108897
Rajajinagar,560088,2025-09-12,111131
Rajajinagar,560088,2025-09-13,109736
Rajajinagar,560088,2025-09-14,110906
Rajajinagar,560088,2025-09-15,108120
Rajajinagar,560088,2025-09-16,113316
Rajajinagar,560088,2025-09-17,108306
Rajajinagar,560088,2025-09-18,112611
Rajajinagar,560088,2025-09-19,109800
Rajajinagar,560088,2025-09-20,112365
Rajajinagar,560088,2025-09-21,108867
Rajajinagar,560088,2025-09-22,110312
Rajajinagar,560088,2025-09-23,112593
Rajajinagar,560088,2025-09-24,110654
Rajajinagar,560088,2025-09-25,109577
Rajajinagar,560088,2025-09-26,111853
Rajajinagar,560088,2025-09-27,112138
Rajajinagar,560088,2025-09-28,112696
Rajajinagar,560088,2025-09-29,113653
Rajajinagar,560088,2025-09-30,109567
Rajajinagar,560088,2025-10-01,113278
Rajajinagar,560088,2025-10-02,110631
Rajajinagar,560088,2025-10-03,112525
Rajajinagar,560088,2025-10-04,109169
Rajajinagar,560088,2025-10-05,113338
Rajajinagar,560088,2025-10-06,112679
Rajajinagar,560088,2025-10-07,107953
Rajajinagar,560088,2025-10-08,111906
Rajajinagar,560088,2025-10-09,113340
Rajajinagar,560088,2025-10-10,109483
Rajajinagar,560088,2025-10-11,110508
Rajajinagar,560088,2025-10-12,111054
Rajajinagar,560088,2025-10-13,109561
Rajajinagar,560088,2025-10-14,113536
Rajajinagar,560088,2025-10-15,113075
Rajajinagar,560088,2025-10-16,108438
Rajajinagar,560088,2025-10-17,108988
Rajajinagar,560088,2025-10-18,111664
Rajajinagar,560088,2025-10-19,110625
Rajajinagar,560088,2025-10-20,113583
Rajajinagar,560088,2025-10-21,111273
Rajajinagar,560088,2025-10-22,110904
Rajajinagar,560088,2025-10-23,113767
Rajajinagar,560088,2025-10-24,113847
Rajajinagar,560088,2025-10-25,110207
Rajajinagar,560088,2025-10-26,109568
Rajajinagar,560088,2025-10-27,112994
Rajajinagar,560088,2025-10-28,109488
Rajajinagar,560088,2025-10-29,110731
Rajajinagar,560088,2025-10-30,109175
Rajajinagar,560088,2025-10-31,111984
Rajajinagar,560088,2025-11-01,111976
Rajajinagar,560088,2025-11-02,112640
Rajajinagar,560088,2025-11-03,109814
Rajajinagar,560088,2025-11-04,111734
Rajajinagar,560088,2025-11-05,111048
Rajajinagar,560088,2025-11-06,112790
Rajajinagar,560088,2025-11-07,108981
Rajajinagar,560088,2025-11-08,113238
Rajajinagar,560088,2025-11-09,108614
Rajajinagar,560088,2025-11-10,109404
Rajajinagar,560088,2025-11-11,109829
Rajajinagar,560088,2025-11-12,112932
Rajajinagar,560088,2025-11-13,110108
Rajajinagar,560088,2025-11-14,109046
Rajajinagar,560088,2025-11-15,110122
Rajajinagar,560088,2025-11-16,107854
Rajajinagar,560088,2025-11-17,111993
Rajajinagar,560088,2025-11-18,112225
Rajajinagar,560088,2025-11-19,113836
Rajajinagar,560088,2025-11-20,109351
Rajajinagar,560088,2025-11-21,109043
Rajajinagar,560088,2025-11-22,109300
Rajajinagar,560088,2025-11-23,110444
Rajajinagar,560088,2025-11-24,113365
Rajajinagar,560088,2025-11-25,111737
Rajajinagar,560088,2025-11-26,110585
Rajajinagar,560088,2025-11-27,112925
Rajajinagar,560088,2025-11-28,111771
Rajajinagar,560088,2025-11-29,111933
Rajajinagar,560088,2025-11-30,108973
Rajajinagar,560088,2025-12-01,111385
Rajajinagar,560088,2025-12-02,111937
Rajajinagar,560088,2025-12-03,108556
Rajajinagar,560088,2025-12-04,111482
Rajajinagar,560088,2025-12-05,109815
Rajajinagar,560088,2025-12-06,112968
Rajajinagar,560088,2025-12-07,108705
Rajajinagar,560088,2025-12-08,108177
Rajajinagar,560088,2025-12-09,111395
Rajajinagar,560088,2025-12-10,111346
Rajajinagar,560088,2025-12-11,111943
Rajajinagar,560088,2025-12-12,113360
Rajajinagar,560088,2025-12-13,110810
Rajajinagar,560088,2025-12-14,113468
Rajajinagar,560088,2025-12-15,112202
Rajajinagar,560088,2025-12-16,112263
Rajajinagar,560088,2025-12-17,112476
Rajajinagar,560088,2025-12-18,113477
Rajajinagar,560088,2025-12-19,110948
Rajajinagar,560088,2025-12-20,113452
Rajajinagar,560088,2025-12-21,108024
Rajajinagar,560088,2025-12-22,109933
Rajajinagar,560088,2025-12-23,111468
Rajajinagar,560088,2025-12-24,110262
Rajajinagar,560088,2025-12-25,113772
Rajajinagar,560088,2025-12-26,112942
Rajajinagar,560088,2025-12-27,111936
Rajajinagar,560088,2025-12-28,109381
Rajajinagar,560088,2025-12-29,108402
Rajajinagar,560088,2025-12-30,108799
Rajajinagar,560088,2025-12-31,109053
Basavanagudi,560014,2025-01-01,91440
Basavanagudi,560014,2025-01-02,96426
Basavanagudi,560014,2025-01-03,97111
Basavanagudi,560014,2025-01-04,92991
Basavanagudi,560014,2025-01-05,95723
Basavanagudi,560014,2025-01-06,94965
Basavanagudi,560014,2025-01-07,95470
Basavanagudi,560014,2025-01-08,93827
Basavanagudi,560014,2025-01-09,93122
Basavanagudi,560014,2025-01-10,91534
Basavanagudi,560014,2025-01-11,93959
Basavanagudi,560014,2025-01-12,93090
Basavanagudi,560014,2025-01-13,95809
Basavanagudi,560014,2025-01-14,94869
Basavanagudi,560014,2025-01-15,94481
Basavanagudi,560014,2025-01-16,94177
Basavanagudi,560014,2025-01-17,92443
Basavanagudi,560014,2025-01-18,91406
Basavanagudi,560014,2025-01-19,92866
Basavanagudi,560014,2025-01-20,91360
Basavanagudi,560014,2025-01-21,94038
Basavanagudi,560014,2025-01-22,91478
Basavanagudi,560014,2025-01-23,91815
Basavanagudi,560014,2025-01-24,94240
Basavanagudi,560014,2025-01-25,93383
Basavanagudi,560014,2025-01-26,92704
Basavanagudi,560014,2025-01-27,92626
Basavanagudi,560014,2025-01-28,94848
Basavanagudi,560014,2025-01-29,96509
Basavanagudi,560014,2025-01-30,96378
Basavanagudi,560014,2025-01-31,95530
Basavanagudi,560014,2025-02-01,96764
Basavanagudi,560014,2025-02-02,93360
Basavanagudi,560014,2025-02-03,92690
Basavanagudi,560014,2025-02-04,96426
Basavanagudi,560014,2025-02-05,94558
Basavanagudi,560014,2025-02-06,91787
Basavanagudi,560014,2025-02-07,93333
Basavanagudi,560014,2025-02-08,95495
Basavanagudi,560014,2025-02-09,95005
Basavanagudi,560014,2025-02-10,96711
Basavanagudi,560014,2025-02-11,94957
Basavanagudi,560014,2025-02-12,95736
Basavanagudi,560014,2025-02-13,95842
Basavanagudi,560014,2025-02-14,91462
Basavanagudi,560014,2025-02-15,96498
Basavanagudi,560014,2025-02-16,92297
Basavanagudi,560014,2025-02-17,95419
Basavanagudi,560014,2025-02-18,93264
Basavanagudi,560014,2025-02-19,91512
Basavanagudi,560014,2025-02-20,96146
Basavanagudi,560014,2025-02-21,91857
Basavanagudi,560014,2025-02-22,92481
Basavanagudi,560014,2025-02-23,92582
Basavanagudi,560014,2025-02-24,95399
Basavanagudi,560014,2025-02-25,94942
Basavanagudi,560014,2025-02-26,94752
Basavanagudi,560014,2025-02-27,93453
Basavanagudi,560014,2025-02-28,94937
Basavanagudi,560014,2025-03-01,94075
Basavanagudi,560014,2025-03-02,95123
Basavanagudi,560014,2025-03-03,91499
Basavanagudi,560014,2025-03-04,96008
Basavanagudi,560014,2025-03-05,93915
Basavanagudi,560014,2025-03-06,96396
Basavanagudi,560014,2025-03-07,91838
Basavanagudi,560014,2025-03-08,92242
Basavanagudi,560014,2025-03-09,91725
Basavanagudi,560014,2025-03-10,94998
Basavanagudi,560014,2025-03-11,95887
Basavanagudi,560014,2025-03-12,96692
Basavanagudi,560014,2025-03-13,95971
Basavanagudi,560014,2025-03-14,94212
Basavanagudi,560014,2025-03-15,95951
Basavanagudi,560014,2025-03-16,94227
Basavanagudi,560014,2025-03-17,93159
Basavanagudi,560014,2025-03-18,94170
Basavanagudi,560014,2025-03-19,94277
Basavanagudi,560014,2025-03-20,91812
Basavanagudi,560014,2025-03-21,91777
Basavanagudi,560014,2025-03-22,95234
Basavanagudi,560014,2025-03-23,92832
Basavanagudi,560014,2025-03-24,95320
Basavanagudi,560014,2025-03-25,94483
Basavanagudi,560014,2025-03-26,95675
Basavanagudi,560014,2025-03-27,93966
Basavanagudi,560014,2025-03-28,96055
Basavanagudi,560014,2025-03-29,94773
Basavanagudi,560014,2025-03-30,96028
Basavanagudi,560014,2025-03-31,92289
Basavanagudi,560014,2025-04-01,94781
Basavanagudi,560014,2025-04-02,94376
Basavanagudi,560014,2025-04-03,91750
Basavanagudi,560014,2025-04-04,91373
Basavanagudi,560014,2025-04-05,93566
Basavanagudi,560014,2025-04-06,94187
Basavanagudi,560014,2025-04-07,92068
Basavanagudi,560014,2025-04-08,96031
Basavanagudi,560014,2025-04-09,91546
Basavanagudi,560014,2025-04-10,91748
Basavanagudi,560014,2025-04-11,92617
Basavanagudi,560014,2025-04-12,93669
Basavanagudi,560014,2025-04-13,91337
Basavanagudi,560014,2025-04-14,93219
Basavanagudi,560014,2025-04-15,93860
Basavanagudi,560014,2025-04-16,94794
Basavanagudi,560014,2025-04-17,95475
Basavanagudi,560014,2025-04-18,95097
Basavanagudi,560014,2025-04-19,93117
Basavanagudi,560014,2025-04-20,92623
Basavanagudi,560014,2025-04-21,96765
Basavanagudi,560014,2025-04-22,92951
Basavanagudi,560014,2025-04-23,95833
Basavanagudi,560014,2025-04-24,95448
Basavanagudi,560014,2025-04-25,91810
Basavanagudi,560014,2025-04-26,95558
Basavanagudi,560014,2025-04-27,96972
Basavanagudi,560014,2025-04-28,96893
Basavanagudi,560014,2025-04-29,96708
Basavanagudi,560014,2025-04-30,91972
Basavanagudi,560014,2025-05-01,95530
Basavanagudi,560014,2025-05-02,94606
Basavanagudi,560014,2025-05-03,97161
Basavanagudi,560014,2025-05-04,93550
Basavanagudi,560014,2025-05-05,96057
Basavanagudi,560014,2025-05-06,96544
Basavanagudi,560014,2025-05-07,92925
Basavanagudi,560014,2025-05-08,94328
Basavanagudi,560014,2025-05-09,95697
Basavanagudi,560014,2025-05-10,92555
Basavanagudi,560014,2025-05-11,97033
Basavanagudi,560014,2025-05-12,95607
Basavanagudi,560014,2025-05-13,92218
Basavanagudi,560014,2025-05-14,91584
Basavanagudi,560014,2025-05-15,95354
Basavanagudi,560014,2025-05-16,95856
Basavanagudi,560014,2025-05-17,94217
Basavanagudi,560014,2025-05-18,96028
Basavanagudi,560014,2025-05-19,95170
Basavanagudi,560014,2025-05-20,94766
Basavanagudi,560014,2025-05-21,92526
Basavanagudi,560014,2025-05-22,94132
Basavanagudi,560014,2025-05-23,95209
Basavanagudi,560014,2025-05-24,96540
Basavanagudi,560014,2025-05-25,93629
Basavanagudi,560014,2025-05-26,91877
Basavanagudi,560014,2025-05-27,94662
Basavanagudi,560014,2025-05-28,95401
Basavanagudi,560014,2025-05-29,91293
Basavanagudi,560014,2025-05-30,91468
Basavanagudi,560014,2025-05-31,94432
Basavanagudi,560014,2025-06-01,94903
Basavanagudi,560014,2025-06-02,92467
Basavanagudi,560014,2025-06-03,94672
Basavanagudi,560014,2025-06-04,92572
Basavanagudi,560014,2025-06-05,94338
Basavanagudi,560014,2025-06-06,92829
Basavanagudi,560014,2025-06-07,93563
Basavanagudi,560014,2025-06-08,95913
Basavanagudi,560014,2025-06-09,94201
Basavanagudi,560014,2025-06-10,92489
Basavanagudi,560014,2025-06-11,95225
Basavanagudi,560014,2025-06-12,93159
Basavanagudi,560014,2025-06-13,94367
Basavanagudi,560014,2025-06-14,92865
Basavanagudi,560014,2025-06-15,91624
Basavanagudi,560014,2025-06-16,96387
Basavanagudi,560014,2025-06-17,93835
Basavanagudi,560014,2025-06-18,95915
Basavanagudi,560014,2025-06-19,94519
Basavanagudi,560014,2025-06-20,91940
Basavanagudi,560014,2025-06-21,95416
Basavanagudi,560014,2025-06-22,91332
Basavanagudi,560014,2025-06-23,95718
Basavanagudi,560014,2025-06-24,94729
Basavanagudi,560014,2025-06-25,93123
Basavanagudi,560014,2025-06-26,96929
Basavanagudi,560014,2025-06-27,93245
Basavanagudi,560014,2025-06-28,94537
Basavanagudi,560014,2025-06-29,95350
Basavanagudi,560014,2025-06-30,95456
Basavanagudi,560014,2025-07-01,95157
Basavanagudi,560014,2025-07-02,92826
Basavanagudi,560014,2025-07-03,92149
Basavanagudi,560014,2025-07-04,96058
Basavanagudi,560014,2025-07-05,96443
Basavanagudi,560014,2025-07-06,94725
Basavanagudi,560014,2025-07-07,93691
Basavanagudi,560014,2025-07-08,93807
Basavanagudi,560014,2025-07-09,94311
Basavanagudi,560014,2025-07-10,94287
Basavanagudi,560014,2025-07-11,91940
Basavanagudi,560014,2025-07-12,93465
Basavanagudi,560014,2025-07-13,93097
Basavanagudi,560014,2025-07-14,96652
Basavanagudi,560014,2025-07-15,96333
Basavanagudi,560014,2025-07-16,94714
Basavanagudi,560014,2025-07-17,92753
Basavanagudi,560014,2025-07-18,91579
Basavanagudi,560014,2025-07-19,96292
Basavanagudi,560014,2025-07-20,94294
Basavanagudi,560014,2025-07-21,95284
Basavanagudi,560014,2025-07-22,92657
Basavanagudi,560014,2025-07-23,92127
Basavanagudi,560014,2025-07-24,94427
Basavanagudi,560014,2025-07-25,93544
Basavanagudi,560014,2025-07-26,96443
Basavanagudi,560014,2025-07-27,91301
Basavanagudi,560014,2025-07-28,95672
Basavanagudi,560014,2025-07-29,93235
Basavanagudi,560014,2025-07-30,95047
Basavanagudi,560014,2025-07-31,94188
Basavanagudi,560014,2025-08-01,93487
Basavanagudi,560014,2025-08-02,96935
Basavanagudi,560014,2025-08-03,93772
Basavanagudi,560014,2025-08-04,94708
Basavanagudi,560014,2025-08-05,96414
Basavanagudi,560014,2025-08-06,91434
Basavanagudi,560014,2025-08-07,94419
Basavanagudi,560014,2025-08-08,95232
Basavanagudi,560014,2025-08-09,94237
Basavanagudi,560014,2025-08-10,96549
Basavanagudi,560014,2025-08-11,92745
Basavanagudi,560014,2025-08-12,91886
Basavanagudi,560014,2025-08-13,96161
Basavanagudi,560014,2025-08-14,94286
Basavanagudi,560014,2025-08-15,95764
Basavanagudi,560014,2025-08-16,96993
Basavanagudi,560014,2025-08-17,93923
Basavanagudi,560014,2025-08-18,96269
Basavanagudi,560014,2025-08-19,95118
Basavanagudi,560014,2025-08-20,93740
Basavanagudi,560014,2025-08-21,92269
Basavanagudi,560014,2025-08-22,96988
Basavanagudi,560014,2025-08-23,91821
Basavanagudi,560014,2025-08-24,91249
Basavanagudi,560014,2025-08-25,91262
Basavanagudi,560014,2025-08-26,94076
Basavanagudi,560014,2025-08-27,94657
Basavanagudi,560014,2025-08-28,96903
Basavanagudi,560014,2025-08-29,95495
Basavanagudi,560014,2025-08-30,94558
Basavanagudi,560014,2025-08-31,93363
Basavanagudi,560014,2025-09-01,96670
Basavanagudi,560014,2025-09-02,91954
Basavanagudi,560014,2025-09-03,97147
Basavanagudi,560014,2025-09-04,92816
Basavanagudi,560014,2025-09-05,93348
Basavanagudi,560014,2025-09-06,94687
Basavanagudi,560014,2025-09-07,95009
Basavanagudi,560014,2025-09-08,93765
Basavanagudi,560014,2025-09-09,92960
Basavanagudi,560014,2025-09-10,96083
Basavanagudi,560014,2025-09-11,93548
Basavanagudi,560014,2025-09-12,92877
Basavanagudi,560014,2025-09-13,95802
Basavanagudi,560014,2025-09-14,96934
Basavanagudi,560014,2025-09-15,92953
Basavanagudi,560014,2025-09-16,94884
Basavanagudi,560014,2025-09-17,96953
Basavanagudi,560014,2025-09-18,95190
Basavanagudi,560014,2025-09-19,91602
Basavanagudi,560014,2025-09-20,92870
Basavanagudi,560014,2025-09-21,93996
Basavanagudi,560014,2025-09-22,94035
Basavanagudi,560014,2025-09-23,93888
Basavanagudi,560014,2025-09-24,94661
Basavanagudi,560014,2025-09-25,96148
Basavanagudi,560014,2025-09-26,94775
Basavanagudi,560014,2025-09-27,95902
Basavanagudi,560014,2025-09-28,95727
Basavanagudi,560014,2025-09-29,94246
Basavanagudi,560014,2025-09-30,94880
Basavanagudi,560014,2025-10-01,96660
Basavanagudi,560014,2025-10-02,93435
Basavanagudi,560014,2025-10-03,95447
Basavanagudi,560014,2025-10-04,93119
Basavanagudi,560014,2025-10-05,96013
Basavanagudi,560014,2025-10-06,91837
Basavanagudi,560014,2025-10-07,91615
Basavanagudi,560014,2025-10-08,93300
Basavanagudi,560014,2025-10-09,93389
Basavanagudi,560014,2025-10-10,95072
Basavanagudi,560014,2025-10-11,91983
Basavanagudi,560014,2025-10-12,96411
Basavanagudi,560014,2025-10-13,92268
Basavanagudi,560014,2025-10-14,94658
Basavanagudi,560014,2025-10-15,96466
Basavanagudi,560014,2025-10-16,92538
Basavanagudi,560014,2025-10-17,96040
Basavanagudi,560014,2025-10-18,95311
Basavanagudi,560014,2025-10-19,94093
Basavanagudi,560014,2025-10-20,94506
Basavanagudi,560014,2025-10-21,95830
Basavanagudi,560014,2025-10-22,94186
Basavanagudi,560014,2025-10-23,95011
Basavanagudi,560014,2025-10-24,91429
Basavanagudi,560014,2025-10-25,95041
Basavanagudi,560014,2025-10-26,94512
Basavanagudi,560014,2025-10-27,95173
Basavanagudi,560014,2025-10-28,94510
Basavanagudi,560014,2025-10-29,95663
Basavanagudi,560014,2025-10-30,96525
Basavanagudi,560014,2025-10-31,95355
